DATAFLOW,FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,RANGE,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT
SPC:DF_POP_COAST(2.0),A,2016,TV,COASTALPOPAF,1KM,10973,N,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,TV,COASTALPOPAF,1KM,10913,N,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,TV,COASTALPOPAF,1KM,10793,N,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,TV,COASTALPOPAF,1KM,10626,N,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,TV,COASTALPOPAF,1KM,10446,N,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,TV,COASTALPOPAF,1KM,10242,N,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,MEL,COASTALPOPAF,5KM,3255000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MEL,COASTALPOPAF,5KM,3333000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MEL,COASTALPOPAF,5KM,3409000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MEL,COASTALPOPAF,5KM,3487000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MEL,COASTALPOPAF,5KM,3564000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MEL,COASTALPOPAF,5KM,3639000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MEL,COASTALPOPAF,5KM,3712000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MEL,COASTALPOPAF,5KM,3785000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MEL,COASTALPOPAF,5KM,3857000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MEL,COASTALPOPAF,5KM,3925000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MEL,COASTALPOPAF,5KM,3990000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MEL,COASTALPOPAF,5KM,4057000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,PF,COASTALPOPAF,5KM,270605,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2011,PF,COASTALPOPAF,5KM,271752,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2012,PF,COASTALPOPAF,5KM,273106,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2013,PF,COASTALPOPAF,5KM,274750,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2014,PF,COASTALPOPAF,5KM,276405,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2015,PF,COASTALPOPAF,5KM,277894,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2016,PF,COASTALPOPAF,5KM,279202,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2017,PF,COASTALPOPAF,5KM,280109,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2018,PF,COASTALPOPAF,5KM,279838,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2019,PF,COASTALPOPAF,5KM,279063,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2020,PF,COASTALPOPAF,5KM,279228,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2021,PF,COASTALPOPAF,5KM,279827,N,,E,,Percentage of coastal population based on 2012 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A,2010,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,NC,COASTALPOPRF,1KM,57,PERCENT,,E,,Percentage of coastal population based on 2014 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,TV,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,NR,COASTALPOPAF,10KM,10088,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2011,NR,COASTALPOPAF,10KM,10149,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2012,NR,COASTALPOPAF,10KM,10309,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2013,NR,COASTALPOPAF,10KM,10565,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2014,NR,COASTALPOPAF,10KM,10789,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2015,NR,COASTALPOPAF,10KM,11003,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2016,NR,COASTALPOPAF,10KM,11190,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2017,NR,COASTALPOPAF,10KM,11372,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2018,NR,COASTALPOPAF,10KM,11522,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2019,NR,COASTALPOPAF,10KM,11637,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2020,NR,COASTALPOPAF,10KM,11684,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2021,NR,COASTALPOPAF,10KM,11753,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2010,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,PN,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,FM,COASTALPOPAF,5KM,107580,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,FM,COASTALPOPAF,5KM,107729,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,FM,COASTALPOPAF,5KM,107922,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,FM,COASTALPOPAF,5KM,108159,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,FM,COASTALPOPAF,5KM,108430,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,FM,COASTALPOPAF,5KM,108744,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,FM,COASTALPOPAF,5KM,109102,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,FM,COASTALPOPAF,5KM,109508,N,,E,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
